id_producto,producto,categoria_super,subcategoria_super,ipc_text_match,match_score,match_method,validated,notes,codigo,bbyss,ponderador,bbyss_norm,ipc_text
593765,Salsa Promos Ranch Light Dressing 473 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
617375,Mostaza French Dijon Chardonnay 340 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
632212,Llajua B&R Picante 220 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
650097,Salsa Cepera Barbacoa Miel 400 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
650098,Ketchup Cepera Habanero 400 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
650100,Salsa Cepera Barbacoa 1.01 kg,abarrotes,aderezos,,,unmatched,False,,,,,,
651129,Ketchup Kris 2900 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
651503,Mayonesa Kris 2900 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
651611,Mostaza Kris 2900 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
651620,Mostaza Kris 200 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
651837,Ketchup Kris Original 200 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
652332,Mayonesa Kris 230 Cm,abarrotes,aderezos,,,unmatched,False,,,,,,
654126,Salsa Molho Pimienta Bravo Suave 60 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
655935,Salsa McCormick Picante Chile Tabasco 140 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
656476,Salsa Soya Kikkoman Less Sodium 20 oz,abarrotes,aderezos,,,unmatched,False,,,,,,
656485,Salsa Soya Kikkoman 591 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
656966,Salsa Brixy Picante Louisiana 150 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
656967,Salsa Brixy Mostaza Miel 280 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
656969,Crema de Aji Brixy 250 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
657352,Salsa Molho Toscano Pimienta 1010 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
657603,Ketchup Hellmanns 500 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
657725,Salsa BBQ Hunts Noney Mustard 510 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
657842,Salsa B&R Picante De Aji Amrillo 400 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
657843,Salsa B&R Chorrellana Casera Foods 400 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
657844,Salsa B&R Chimichirri Churrasquero 400 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
658165,Ketchup Brixy 1000 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
658225,Salsa Chimichurri La Pampa Jakur 210 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
658553,Salsa Chimichurri Valenciana 200 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
659006,Mayonesa Kris Light 200 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
667620,Salsa Kris Kriolla Arroz Pollo 200 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
671003,Pesto Valenciana Gourmet Tomate 200 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
671549,Salsa Rincon M Ulupica C Limon Fco 55 Ml,abarrotes,aderezos,,,unmatched,False,,,,,,
671787,Salsa Rincon M Picante Ulupica 55 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
671788,Vinagreta Ulupica Rincon Madera 55 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
671789,Pate Rinco Madera Aceituna Negra 140 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
671790,PATE DE ACEITUNAS VERDES RINCON MADERAS,abarrotes,aderezos,,,unmatched,False,,,,,,
677598,Salsa B&R Ranch 250 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
678840,Mostaza Kris 500 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
678849,Ketchup Kris 500 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
727131,Mayonesa Brixy 350 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
727146,Mostaza Brixy 380 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
727151,Ketchup Brixy 380 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
727166,Mayonesa Kral 4000  ml,abarrotes,aderezos,,,unmatched,False,,,,,,
727171,Mostaza Brixy 4 kg,abarrotes,aderezos,,,unmatched,False,,,,,,
727186,Ketchup Brixy 4 kg,abarrotes,aderezos,,,unmatched,False,,,,,,
766998,Ketchup Hellmanns 250 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
770932,Mostaza Promos Usa 680 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
770947,Mostaza Promos Usa 227 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
770952,Salsa Promos Caesar Usa 473 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
770967,Salsa Promos Ranch Usa 473 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
778312,Salsa Tabasco Jalapeno Verde 2 oz,abarrotes,aderezos,,,unmatched,False,,,,,,
793737,Mayonesa Kris Limon 485 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
800028,Ketchup Hellmanns Squeeze 400 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
806175,SALSA HEINZ SWEET RELISH 17 OZ,abarrotes,aderezos,,,unmatched,False,,,,,,
826446,Salsa Promos Italian Fat Free 16 oz,abarrotes,aderezos,,,unmatched,False,,,,,,
826971,Salsa Bbq Promos Original 18 oz,abarrotes,aderezos,,,unmatched,False,,,,,,
830519,Salsa Herdez Verde Picante 210 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
830806,Mayonesa Manley Young 500 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
832377,Ketchup Promos Fancy 680 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
839596,Salsa Chimichurri La Parmesana Tradicional 300 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
840675,Salsa Soya Lkk Teriyaki 250 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
841569,Salsa Barilla Campagnola 26 oz,abarrotes,aderezos,,,unmatched,False,,,,,,
853943,Salsa Picante Lkk Con Ajo Y Chile 368 Gr,abarrotes,aderezos,,,unmatched,False,,,,,,
855365,Salsa Yacobs Locoto 220 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
859129,Mayonesa Brixy 200 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
859134,Ketchup Brixy 215 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
859149,Mostaza Brixy 215 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
861598,Mojo Marinade Badia 20 oz,abarrotes,aderezos,,,unmatched,False,,,,,,
862026,Mostaza French Sweet Honey 12 oz,abarrotes,aderezos,,,unmatched,False,,,,,,
879985,Salsa La Costeña Casera Mexicana 250 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
879990,Salsa La Costeña Verde 250 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
891207,Salsa La Costeña Taquera 250 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
897394,Mayonesa Kris Original 125 ml,abarrotes,aderezos,,,unmatched,False,,,,,,
960100,Salsa Kraft Honey Mustard Barbacoa 18 oz,abarrotes,aderezos,,,unmatched,False,,,,,,
960296,Mostaza Frenchs Classic Yellow 567 gr,abarrotes,aderezos,,,unmatched,False,,,,,,
1610,Api Inpronut Morado 200 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1621,Harina Doñarepa Precocida Maiz Amarillo 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
1623,Harina Doñarepa Precocida Maiz Blanco 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
1624,Tripack Fideo Matarazzo Spaguetti 3 un 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1625,Tripack Fideo Matarazzo Tallarin 3 un 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1626,Sopa Instantanea Nissin Calabresa 85 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1628,Sopa Instantanea Nissin Mexicano 85 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1731,Fideo Carozzi Spaguettini 3 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1747,Arroz Cocinero Integral 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
1826,Aceite Castaña Granja Verde 1 L,abarrotes,basicos,,,unmatched,False,,,,,,
1827,Aceite Castaña Granja Verde 2 L,abarrotes,basicos,,,unmatched,False,,,,,,
1831,Sal Bragantina Parrillera Tradicional 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1832,Sal Bragantina con Ajo 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1833,Sal Bragantina Chimichurri 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1834,Sal Bragantina con Pimienta 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1839,Fideo La Suprema Tallarin Nido 200 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1849,Fideo La Suprema Nido 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1858,Caldo De Gallina Zaeli Polvo 45 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1864,Harina Granja Verde Castaña 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
1872,Fideo Divella Ñoquis de Patata,abarrotes,basicos,,,unmatched,False,,,,,,
3751,Sopa Maggi Pollo Fideo 70 gr,abarrotes,basicos,,,unmatched,False,,,,,,
3760,Sopa Maggi Pollo Arroz 70 gr,abarrotes,basicos,,,unmatched,False,,,,,,
3794,Crema Maggi Esparragos 68 gr,abarrotes,basicos,,,unmatched,False,,,,,,
3808,Crema Maggi Pollo 72 gr,abarrotes,basicos,,,unmatched,False,,,,,,
3824,Crema Maggi Choclo 79 gr,abarrotes,basicos,,,unmatched,False,,,,,,
3883,Sopa Maggi Caracolitos 75 gr,abarrotes,basicos,,,unmatched,False,,,,,,
5290,Fideo Ferrari Fetuccini 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
5312,Fideo Ferrari Spaguetti 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
5355,Lasaña Ferrari 200 gr,abarrotes,basicos,,,unmatched,False,,,,,,
5363,Fideo Ferrari Cabello de Angel 200 gr,abarrotes,basicos,,,unmatched,False,,,,,,
5398,Fideo Ferrari Tallarin Especial 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
6735,Aceite De Soya Selecto 900 ml,abarrotes,basicos,,,unmatched,False,,,,,,
6736,Aceite De Soya Selecto 1800 ml,abarrotes,basicos,,,unmatched,False,,,,,,
6737,Aceite De Soya Inolsa 2 L,abarrotes,basicos,,,unmatched,False,,,,,,
7678,Aceite de Coco 100 ml,abarrotes,basicos,,,unmatched,False,,,,,,
7679,Aceite de Coco Itenez 200 ml,abarrotes,basicos,,,unmatched,False,,,,,,
7817,Arroz Caisy Favorito 10 kg,abarrotes,basicos,,,unmatched,False,,,,,,
8210,Fideo Lazzaroni Spaguetto 52 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
9046,Fideo La Suprema Caracol 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
9047,Fideo La Suprema Corbata 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
9049,Fideo La Suprema Canuto 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
9050,Fideo La Suprema Codo Mediano 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
9051,Fideo La Suprema Gusanito 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
11201,Harina In Nutra Precocida Maiz 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
11738,Aceite Rico Light 900Ml,abarrotes,basicos,,,unmatched,False,,,,,,
11762,Aceite Rico Girasol 900 Ml,abarrotes,basicos,,,unmatched,False,,,,,,
12105,Arroz Integral Ahumado 750 gr,abarrotes,basicos,,,unmatched,False,,,,,,
13570,Fideo Divella Spaguetti Ristorante 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
13571,Fideo Divella Fettucine 94 Uovo 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
13573,Fideo Divella Fettuccine 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
13574,Lasaña Divella Di Semola 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
14014,Sal El Salar Parrillera Ahumada 750 gr,abarrotes,basicos,,,unmatched,False,,,,,,
14066,Aceite Olvia Española Extra Virgen 2 L,abarrotes,basicos,,,unmatched,False,,,,,,
14351,Aceite de Soya La Patrona 1.9 L,abarrotes,basicos,,,unmatched,False,,,,,,
14493,Aceite Oliva RS Extra Virgen Petaca 175 ml,abarrotes,basicos,,,unmatched,False,,,,,,
14499,Sal Lobos Fina 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
14550,Sopa Instantanea Ajinomen Carne Picante Vaso 51 gr,abarrotes,basicos,,,unmatched,False,,,,,,
14649,Sal Zaeli Rosada Himalaia 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
14666,Vinagre Zaeli Manzana 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
14667,Vinagre Zaeli Tinto 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
14668,Vinagre Zaeli Alcohol 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
14676,Sal Zaeli Rosada Fina Himalaia 250 gr,abarrotes,basicos,,,unmatched,False,,,,,,
14679,Fideo Lazzaroni Tallarin 57 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
14703,Sopa Instantanea Ajinomen Gallina Picante Vaso 51 gr,abarrotes,basicos,,,unmatched,False,,,,,,
14780,Harina In Nutra Precocida Maiz Amarillo 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
15088,Sal Bragantina Parrillera Hierbas 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
16052,Aceite Selecto De Soya Bidon 5 Lt,abarrotes,basicos,,,unmatched,False,,,,,,
16603,Kit Paella Negra Goya Calamares 19 oz,abarrotes,basicos,,,unmatched,False,,,,,,
16605,Kit Paella Goya 19 oz,abarrotes,basicos,,,unmatched,False,,,,,,
17060,Harina Famosa de Trigo Pizza 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
17068,Aceite Oliva Fino Extra Virgen 250 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17070,Aceite Oliva Fino Extra Virgen 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17071,Aceite Oliva Fino Extra Virgen 1L,abarrotes,basicos,,,unmatched,False,,,,,,
17124,Sal Himalaya Rosada Grueso 250 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17130,Fideo Famosa Linguine 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17192,Api Morado Asovita 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
17231,Azucar Guabira Morena 5 kg,abarrotes,basicos,,,unmatched,False,,,,,,
17241,Fideo Lazzaroni Tangliatela 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17336,Arroz Cocinero Popular 800 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17373,Fideo Matarazzo Penne Rig Libre Gluten 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17374,Fideo Matarazzo Spaguetti Libre Gluten 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17538,Sopa de Letra Kris 65 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17575,Vinagre Tinto Brixy 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17576,Vinagre Tinto Brixy 1000 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17577,Vinagre Brixy de Alcohol 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17578,Vinagre Brixy de Alcohol 1000 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17579,Vinagre Brixy Blanco 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17580,Vinagre Brixy Blanco 1000 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17636,Vinagre Doña Filo Manzana Verde 750 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17641,Almidon Pinduca Mandioca 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
17665,Aceite DAguirre Oliva Extra Virgen 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17706,Vinagre Doña Filo de Durazno 750 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17767,Arroz Nutrinat 6 Granos Ancestral 360 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17793,Fideo Lazzaroni Cabello de Angel 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17819,Aceite de Soya El Rey 900 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17858,Sal Arcoiris Condimentada con Curcuma 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17873,Azucar Miki Impalpable 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
17874,Azucar Miki Impalpable 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
17885,Aceite Oliva Zaeli Ext Virg Fco 250 Ml,abarrotes,basicos,,,unmatched,False,,,,,,
17924,Aceite Oliva Laguna Brava Extra Virgen 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
17957,Sal Uyuni Rosada Parrillera 700 gr,abarrotes,basicos,,,unmatched,False,,,,,,
18001,Arroz Nutriva Popular 300 gr,abarrotes,basicos,,,unmatched,False,,,,,,
18089,Azucar Guabira Blanca 500 Sobres,abarrotes,basicos,,,unmatched,False,,,,,,
18619,Maizena Duryea 200 gr,abarrotes,basicos,,,unmatched,False,,,,,,
18717,Aceite Carbonell Clasico 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
20487,Vinagre Doña Filo Manzana 750 ml,abarrotes,basicos,,,unmatched,False,,,,,,
20659,Sal American Spice Parrillera 32 oz,abarrotes,basicos,,,unmatched,False,,,,,,
22605,Fideo Divella Penne Sin Gluten 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
22606,Fideo Divella Spaguetti Sin Gluten 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
22607,Fideo Divella Fusilli Sin Gluten 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
22785,Azucar Unagro Impalpable 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
24071,Pack Fideo Lazzaroni Quinua Tricolor con Tazon,abarrotes,basicos,,,unmatched,False,,,,,,
24083,Fideo Gustoso Tornillo 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
24084,Fideo Gustoso Codito 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
24085,Fideo Gustoso Spaguetti Mod 33 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
24086,Fideo Gustoso Mod 35 Corbata 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
24087,Fideo Gustoso Mod 31 Linguine 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
24088,Fideo Gustoso Mod 16 Tubito 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
24152,Aceite de Palta Botanica 250 ml,abarrotes,basicos,,,unmatched,False,,,,,,
24153,Aceite de Palta Botanica 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
25005,Almidon Yuca Zaeli 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
25034,Maicena Tomay 200 gr,abarrotes,basicos,,,unmatched,False,,,,,,
25048,Fideo Nido Paloma 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
25049,Aceite de Coco Santiago 360 gr,abarrotes,basicos,,,unmatched,False,,,,,,
25062,Aceite de Oliva Extra Virgen Aguirre 250 ml,abarrotes,basicos,,,unmatched,False,,,,,,
25070,Sopa Instantanea Zaeli Pimienta 85 gr,abarrotes,basicos,,,unmatched,False,,,,,,
25116,Vinagre Castelo de Alcohol 5 L,abarrotes,basicos,,,unmatched,False,,,,,,
25133,Pack Fideo Lazzaroni Spaguetto Extracto,abarrotes,basicos,,,unmatched,False,,,,,,
25159,HARINA D TRIGO KANTUTA 000 1KG,abarrotes,basicos,,,unmatched,False,,,,,,
25183,HARINA KANTUTA INTEGRAL 1KG,abarrotes,basicos,,,unmatched,False,,,,,,
25184,HARINA KANTUTA LEUDANTE 1KG,abarrotes,basicos,,,unmatched,False,,,,,,
25185,Aceite de Oliva Kris Extra Virgen 250 ml,abarrotes,basicos,,,unmatched,False,,,,,,
25210,FIDEO FAMOSA FETTUCCINE 400G,abarrotes,basicos,,,unmatched,False,,,,,,
25235,SAL ROSADA ESSENCIAL GRUESA DP 800G,abarrotes,basicos,,,unmatched,False,,,,,,
25236,SAL ROSADA ESSENCIAL FINA DP 800G,abarrotes,basicos,,,unmatched,False,,,,,,
25237,SAL ROSADA ESSENCIAL FINA BSA 650G,abarrotes,basicos,,,unmatched,False,,,,,,
25272,PURE D PAPA KRIS INSTANT TOCINO 125G,abarrotes,basicos,,,unmatched,False,,,,,,
25273,PURE D PAPA KRIS INSTANT TOCINO 250G,abarrotes,basicos,,,unmatched,False,,,,,,
25275,Aceite de Soya con Urucu 850 ml,abarrotes,basicos,,,unmatched,False,,,,,,
25276,EXTRACTO D URUCU C MANTECA FCO 430G,abarrotes,basicos,,,unmatched,False,,,,,,
25294,Vinagre Gallo 250 ml,abarrotes,basicos,,,unmatched,False,,,,,,
25295,Aceite de Oliva Gallo Subtil 1 L,abarrotes,basicos,,,unmatched,False,,,,,,
25329,TALLARIN LA SUPREMA 400G,abarrotes,basicos,,,unmatched,False,,,,,,
25330,ESPAGUETI LA SUPREMA 400G,abarrotes,basicos,,,unmatched,False,,,,,,
25362,HARINA PALOMA LEUDANTE 000 1KG,abarrotes,basicos,,,unmatched,False,,,,,,
25375,SAL MARINA LA AUTENTICA FCO 110G,abarrotes,basicos,,,unmatched,False,,,,,,
25376,SAL MARINA LA AUTENTICA FCO 500 GR,abarrotes,basicos,,,unmatched,False,,,,,,
25410,SPAGUETTI ANITA NIDO AL HUEVO 400G,abarrotes,basicos,,,unmatched,False,,,,,,
25478,ARROZ MORITA EXTRA T2 BSA 1KG,abarrotes,basicos,,,unmatched,False,,,,,,
25479,ARROZ MORITA PLATINIUM T1 BSA 1KG,abarrotes,basicos,,,unmatched,False,,,,,,
25495,SAL PARRILLERA KOLLITA AHUMADA 440G,abarrotes,basicos,,,unmatched,False,,,,,,
25946,SAL PARRILLERA KOLLITA FCO 800G,abarrotes,basicos,,,unmatched,False,,,,,,
25947,SAL KOLLITA CHIMICHURRI FCO 800G,abarrotes,basicos,,,unmatched,False,,,,,,
25948,SAL KOLLITA CHIMICHURRI FCO 460G,abarrotes,basicos,,,unmatched,False,,,,,,
25957,SAL PARRILLERA KOLLITA FCO 460G,abarrotes,basicos,,,unmatched,False,,,,,,
25958,SAL KOLLITA CON AJO FCO 460G,abarrotes,basicos,,,unmatched,False,,,,,,
25959,SAL PARRILLERA KOLLITA C VINO 460G,abarrotes,basicos,,,unmatched,False,,,,,,
25960,SAL KOLLITA CON PAPRIKA FCO 460G,abarrotes,basicos,,,unmatched,False,,,,,,
25961,SAL KOLLITA CON LIMON FCO 460G,abarrotes,basicos,,,unmatched,False,,,,,,
25962,SAL KOLLITA CON APIO FCO 460G,abarrotes,basicos,,,unmatched,False,,,,,,
25970,Aceite de Soya Herencia con Urucu 250 ml,abarrotes,basicos,,,unmatched,False,,,,,,
25981,HARINA D TRIGO DON GREGORIO 1KG,abarrotes,basicos,,,unmatched,False,,,,,,
26054,Vinagre Sakura Manzana Verde Premium 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
26055,Vinagre Sakura Manzana Roja Premium 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
26090,Pack 2 Fideo Carozzi + Salsa Pomarola,abarrotes,basicos,,,unmatched,False,,,,,,
26162,Sal Rosada Ishima 800 gr,abarrotes,basicos,,,unmatched,False,,,,,,
26163,Chancaca Ishima 800 gr,abarrotes,basicos,,,unmatched,False,,,,,,
27067,HARINA D ARROZ PURISIMA BSA 500G,abarrotes,basicos,,,unmatched,False,,,,,,
27068,ARROZ REBOZADOR PURISIMA DP 400G,abarrotes,basicos,,,unmatched,False,,,,,,
27918,Fideo Matarazzo Tirabuzon 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
29029,Pack 30 Sobres Caldo de Costilla Kris + Jarra,abarrotes,basicos,,,unmatched,False,,,,,,
29040,Pack 30 Sobres Caldo de Gallina Kris + Jarra,abarrotes,basicos,,,unmatched,False,,,,,,
29044,Fideos Lazzaroni Tricolor 400 gr,abarrotes,basicos,,,unmatched,False,,,,,,
29045,Paella Kit Goya Caja Blanca 227 gr,abarrotes,basicos,,,unmatched,False,,,,,,
29052,Quinua Primavera Kremmore Instantanea 40 gr,abarrotes,basicos,,,unmatched,False,,,,,,
29053,Paella de Quinua Kremmore Instantanea  40 gr,abarrotes,basicos,,,unmatched,False,,,,,,
29086,Pack Aceite Carbonell Extra Virgen 750 ml + Balsamico,abarrotes,basicos,,,unmatched,False,,,,,,
29087,Pack 2 Vinagre Castelo Manzana 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
29124,Fideo F Guezzi Corriente Mariposa 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
30117,Vinagre San Lorenzo Alcohol Rojo 1 L,abarrotes,basicos,,,unmatched,False,,,,,,
30124,Arroz Carmencita Negro Paella 25 gr,abarrotes,basicos,,,unmatched,False,,,,,,
30152,Aceite Don Joaquin de Soya 900 ml,abarrotes,basicos,,,unmatched,False,,,,,,
30172,Vinagre Castelo de Manzana 500 ml,abarrotes,basicos,,,unmatched,False,,,,,,
30182,Sal Carmencita Marina Mediterranea Picante 97 gr,abarrotes,basicos,,,unmatched,False,,,,,,
30183,Chive Kily Fuerte 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
30197,Sopa Instantanea Zaeli Gallina Caipira 85 gr,abarrotes,basicos,,,unmatched,False,,,,,,
30207,Chive Kily Simple 500 gr,abarrotes,basicos,,,unmatched,False,,,,,,
30208,Pack Mix Fideos Lazzaroni,abarrotes,basicos,,,unmatched,False,,,,,,
30219,Harina Famosa Masas Crocante 1 kg,abarrotes,basicos,,,unmatched,False,,,,,,
30220,Vinagre Castelo de Alcohol 2 L,abarrotes,basicos,,,unmatched,False,,,,,,
30221,Vinagre Balsamico Castelo 250 ml,abarrotes,basicos,,,unmatched,False,,,,,,
30283,Sopa Instantanea Maximo Ramen Carne 85 gr,abarrotes,basicos,,,unmatched,False,,,,,,
30284,Sopa Instantanea Maximo Ramen Pollo Picante 85 gr,abarrotes,basicos,,,unmatched,False,,,,,,
30285,Sopa Instantanea Maximo Ramen Pollo 85 gr,abarrotes,basicos,,,unmatched,False,,,,,,
30286,Sopa Instantanea Maximo Ramen Carne Picante 85 gr,abarrotes,basicos,,,unmatched,False,,,,,,
